train_accuracy;train_loss;valid_accuracy;valid_loss
60,9660;1,4613;62,6300;1,4383
60,8120;1,4538;62,1200;1,4610
61,1100;1,4399;59,3000;1,5602
62,0040;1,4115;62,9100;1,3361
62,6680;1,3889;64,3600;1,3185
62,3980;1,3979;64,1700;1,3343
62,2780;1,3941;67,0200;1,2201
62,9040;1,3787;64,9200;1,2556
63,4800;1,3644;60,6200;1,4824
63,7780;1,3486;62,1400;1,4649
63,5220;1,3498;60,9300;1,5408
64,2660;1,3348;66,5300;1,1832
64,8400;1,3108;63,2900;1,3897
64,8240;1,3017;66,0700;1,2378
65,5600;1,2768;65,5400;1,2688
65,6040;1,2788;65,7500;1,3116
66,3060;1,2613;64,3200;1,3794
66,1220;1,2560;65,8500;1,3035
66,7840;1,2326;63,7100;1,3689
66,8080;1,2314;67,9000;1,2075
67,6040;1,2106;67,2600;1,2362
67,6580;1,1975;67,9500;1,1554
68,7580;1,1626;68,8400;1,1233
68,4320;1,1620;68,6000;1,2047
69,2640;1,1420;66,6900;1,2351
69,6160;1,1227;69,1200;1,1408
70,0460;1,1126;68,8500;1,1563
70,6640;1,0882;71,3300;1,0391
71,2000;1,0663;70,9900;1,0424
71,5940;1,0561;70,3900;1,1465
72,3020;1,0345;69,7700;1,1445
72,8620;1,0106;69,3000;1,1439
73,1340;0,9964;71,2800;1,0517
74,0920;0,9739;71,8000;1,0584
74,5700;0,9534;71,3000;1,0366
74,5720;0,9491;72,1400;1,0405
75,8640;0,9072;72,8800;1,0214
75,7660;0,9055;71,4600;1,0536
76,5160;0,8917;73,2200;0,9749
77,1780;0,8512;74,5100;0,9062
77,8820;0,8356;73,0000;1,0070
78,4040;0,8177;74,6400;0,9405
78,9100;0,8028;75,0500;0,8917
79,4980;0,7761;74,9100;0,9090
80,4000;0,7488;75,2900;0,8745
80,7680;0,7348;75,0200;0,9281
81,3420;0,7225;75,9500;0,8812
81,9840;0,6987;76,5100;0,8496
82,2660;0,6891;76,7700;0,8365
82,7680;0,6706;76,2600;0,8687
82,9400;0,6546;76,6100;0,8519
83,5400;0,6346;77,2700;0,8222
84,0920;0,6219;78,1000;0,7892
84,7300;0,6028;78,1900;0,7918
85,1240;0,5839;78,0600;0,8325
85,4260;0,5732;78,3700;0,8053
85,5960;0,5652;78,6400;0,7663
85,6280;0,5661;78,6400;0,7869
86,1420;0,5453;78,5400;0,7966
86,4360;0,5415;78,8500;0,7645
86,3640;0,5386;78,9600;0,7357
86,5740;0,5394;79,0700;0,7937
86,6200;0,5333;79,0400;0,7433
86,9140;0,5248;79,1400;0,7400
86,8260;0,5203;79,1200;0,7490
86,6940;0,5225;79,1500;0,7555
86,8640;0,5242;78,9900;0,7331
