train_accuracy;train_loss;valid_accuracy;valid_loss
6,8060;4,2834;10,4600;3,8230
13,9300;3,5768;16,0000;3,6324
21,4820;3,1440;24,5400;2,9931
30,8960;2,6424;30,6200;2,7304
39,1020;2,2622;36,5700;2,5548
45,8660;1,9688;36,9000;2,5815
52,0320;1,7190;44,2500;2,1434
57,3440;1,5030;52,1600;1,8022
61,5380;1,3418;55,3900;1,6419
64,6260;1,2405;56,4600;1,5750
47,2700;1,9194;38,6400;2,5126
52,1500;1,6962;46,8400;2,0128
56,6020;1,5277;49,5300;1,8631
60,2060;1,3920;51,0900;1,8276
62,4800;1,2907;52,8100;1,8313
65,0420;1,1938;54,8300;1,7262
67,5880;1,1039;54,7000;1,7042
70,1980;1,0254;57,2700;1,5496
72,2100;0,9361;60,1000;1,4277
74,8240;0,8473;60,8000;1,4512
76,9320;0,7774;60,3800;1,4264
79,7460;0,6823;66,8400;1,1939
82,2260;0,6001;66,7500;1,1758
84,5940;0,5237;68,2800;1,1866
87,3820;0,4423;68,9600;1,1543
89,9060;0,3740;70,0000;1,1530
91,8920;0,3154;70,0100;1,1121
93,2000;0,2791;71,4500;1,0466
94,1220;0,2549;71,7300;1,0373
94,6620;0,2428;71,6000;1,0584
66,5320;1,1421;53,9000;1,7416
70,1340;1,0111;55,3400;1,7079
72,4880;0,9281;58,0200;1,6303
74,2220;0,8671;60,0100;1,5551
74,7380;0,8384;58,1400;1,5762
75,6640;0,8073;54,9800;1,8455
77,3500;0,7534;55,8100;1,8893
77,9680;0,7331;60,1300;1,5597
78,9380;0,6985;60,7300;1,5264
79,4320;0,6797;61,9100;1,4068
80,8300;0,6375;58,1400;1,7235
81,4740;0,6175;63,3100;1,4276
82,7000;0,5742;61,7600;1,4621
83,7740;0,5388;65,5100;1,3134
84,7400;0,5041;62,5400;1,4663
85,6660;0,4720;65,5200;1,3947
87,0180;0,4303;65,2000;1,3609
89,1080;0,3734;64,2100;1,4068
89,6840;0,3462;66,4100;1,3014
91,7760;0,2911;66,7000;1,3359
93,7780;0,2336;67,6800;1,3763
94,3220;0,2116;68,9900;1,2609
96,0180;0,1664;69,0600;1,2642
96,9320;0,1342;70,5500;1,2240
97,8720;0,1057;70,4600;1,1801
98,5100;0,0840;72,0000;1,0985
99,1700;0,0608;73,0900;1,1038
99,4540;0,0476;73,1600;1,0582
99,6460;0,0385;73,6800;1,0274
99,7660;0,0322;73,9600;1,0227
99,8440;0,0281;74,1200;1,0449
99,8380;0,0263;74,0600;1,0460
99,8880;0,0238;74,3100;1,0254
99,8900;0,0227;74,3400;1,0226
99,9280;0,0208;74,1200;1,0287
99,9340;0,0201;74,4600;1,0194
99,9500;0,0190;74,3500;1,0183
99,9420;0,0190;74,5300;1,0146
99,9440;0,0189;74,3900;1,0229
99,9220;0,0193;74,3700;1,0124
71,0000;1,0161;33,8200;3,4269
71,3400;0,9644;54,8300;1,8931
75,9080;0,8136;52,7700;1,9642
77,8240;0,7389;53,8100;2,0054
78,8860;0,6951;56,3100;1,8447
80,2740;0,6546;57,7800;1,7293
81,2880;0,6204;56,4400;1,8346
82,3760;0,5882;58,6600;1,6801
82,6040;0,5754;56,7700;1,7439
83,5460;0,5442;56,1400;1,8368
84,1740;0,5237;58,1300;1,8049
84,0380;0,5263;59,1100;1,8075
85,1000;0,4901;62,2000;1,6100
85,9240;0,4635;58,8700;1,7174
86,1600;0,4542;58,7700;1,7717
86,3740;0,4492;61,0100;1,6573
86,9920;0,4262;55,4400;1,9923
87,2120;0,4233;59,0800;1,7188
88,0840;0,3976;61,1600;1,6896
87,8400;0,3985;62,8900;1,5093
89,7300;0,3473;61,5300;1,7208
89,2840;0,3628;62,3300;1,5613
89,3160;0,3578;59,5700;1,8065
89,9940;0,3339;63,3000;1,5769
90,5520;0,3169;64,4000;1,5721
91,0880;0,3001;63,0700;1,5832
91,8700;0,2816;62,5600;1,6396
91,6680;0,2834;63,6900;1,5237
92,6600;0,2546;65,8700;1,3810
92,6260;0,2555;63,4900;1,5561
93,4860;0,2340;62,7600;1,5973
93,4940;0,2313;63,8600;1,5718
94,5860;0,1987;65,7900;1,5040
94,3560;0,2036;66,1800;1,4221
95,7840;0,1626;66,4700;1,4205
95,7540;0,1611;65,4400;1,5517
96,3880;0,1413;66,9000;1,3952
97,2300;0,1183;68,0000;1,3845
97,1360;0,1191;69,3400;1,3040
97,3960;0,1121;70,4000;1,2510
97,8740;0,0991;68,2700;1,3268
98,4680;0,0772;69,9900;1,2996
98,8520;0,0630;70,3300;1,2101
99,0780;0,0581;71,7100;1,1617
99,2060;0,0501;71,4500;1,2021
99,4760;0,0415;72,2500;1,1865
99,4780;0,0398;72,9600;1,0839
99,6760;0,0294;73,6800;1,0730
99,7640;0,0253;74,0300;1,0364
99,8140;0,0223;73,5900;1,0672
99,8100;0,0213;74,1500;1,0272
99,8640;0,0179;74,6000;1,0247
99,9140;0,0150;74,7900;1,0037
99,9240;0,0140;75,4000;0,9857
99,9400;0,0133;75,4100;0,9963
99,9300;0,0137;75,4600;0,9394
99,9420;0,0132;75,6800;0,9665
99,9200;0,0143;75,5200;0,9838
99,9440;0,0129;75,5400;0,9740
99,9340;0,0126;75,1200;0,9706
99,9500;0,0114;75,8600;0,9446
99,9540;0,0116;75,8100;0,9536
99,9560;0,0118;75,5300;0,9530
99,9620;0,0111;75,7800;0,9698
99,9500;0,0109;76,2500;0,9331
99,9660;0,0107;75,8800;0,9404
99,9620;0,0108;75,8300;0,9449
99,9700;0,0104;75,7200;0,9368
99,9700;0,0100;75,6200;0,9529
99,9700;0,0100;75,9600;0,9486
99,9740;0,0099;75,8300;0,9553
99,9700;0,0101;75,8200;0,9624
99,9700;0,0098;75,8800;0,9500
99,9740;0,0097;75,7900;0,9381
99,9680;0,0098;75,6900;0,9854
99,9680;0,0098;75,8200;0,9239
99,9660;0,0095;75,6700;0,9547
99,9660;0,0095;75,7800;0,9531
99,9720;0,0097;75,8600;0,9422
99,9780;0,0095;75,8600;0,9342
