train_accuracy;train_loss;valid_accuracy;valid_loss
2,6260;4,6923;5,5100;4,1467
6,1440;4,1653;10,3500;3,8166
9,2860;3,9570;13,7100;3,6470
12,2280;3,7638;16,7000;3,4522
16,2840;3,5442;23,0000;3,1580
20,2020;3,3198;26,2600;3,0200
23,8080;3,1194;33,2200;2,6436
27,7280;2,9272;36,1600;2,4305
30,8500;2,7694;42,0800;2,1763
33,3520;2,6646;44,3000;2,0734
22,8100;3,1735;28,7700;3,0477
27,4420;2,9336;33,1600;2,7358
30,5440;2,7662;38,0700;2,3776
33,2300;2,6484;39,3400;2,4660
35,4760;2,5415;44,9500;2,0636
37,8260;2,4329;44,8900;2,1119
39,4440;2,3516;47,8800;1,9295
41,6220;2,2603;51,9800;1,7937
43,1500;2,1940;50,8900;1,8568
45,1520;2,1146;53,9400;1,6734
46,7620;2,0411;56,4000;1,5681
48,6420;1,9540;58,2500;1,4542
50,3600;1,8925;61,5200;1,3530
51,6240;1,8293;62,5200;1,3139
53,5280;1,7573;63,1200;1,3011
54,8160;1,7005;65,9400;1,2186
56,2700;1,6438;65,9700;1,1642
57,4040;1,6030;67,4400;1,1161
58,2220;1,5628;67,8700;1,0803
58,7360;1,5361;68,1100;1,0956
42,4820;2,2094;49,8200;1,9073
44,2460;2,1460;50,2000;1,8901
45,3660;2,0918;55,1000;1,5855
46,6400;2,0388;52,8300;1,7592
47,1620;2,0112;56,9600;1,5278
48,4540;1,9727;54,5500;1,7008
48,9580;1,9340;53,8000;1,7402
49,5600;1,9142;55,6600;1,6077
50,7080;1,8688;55,5300;1,6431
51,0240;1,8517;60,3500;1,4707
51,7840;1,8249;58,9400;1,4933
52,8700;1,7872;57,5000;1,5537
53,0680;1,7689;57,0500;1,5968
53,6500;1,7455;56,2900;1,6496
54,1680;1,7190;61,7000;1,4032
55,1280;1,6916;59,9500;1,4178
55,8100;1,6529;62,3900;1,3304
56,9360;1,6201;63,8000;1,2693
57,2480;1,5987;65,5800;1,1978
57,7200;1,5753;63,6800;1,2837
58,6300;1,5441;66,7000;1,1959
59,9440;1,4965;65,8000;1,1969
60,2000;1,4767;67,9900;1,1209
61,7160;1,4262;68,5700;1,1067
62,7940;1,3811;69,5500;1,0538
63,1980;1,3605;69,7500;1,0699
64,7740;1,3114;71,7400;1,0254
65,7120;1,2725;72,8000;0,9784
66,4420;1,2459;72,5700;0,9631
67,5760;1,2017;72,8100;0,9708
68,4700;1,1691;74,4700;0,8635
69,5460;1,1355;74,9700;0,8626
70,8240;1,0901;75,3100;0,8559
71,5680;1,0571;75,9300;0,8501
72,2400;1,0373;76,6000;0,8252
73,1000;1,0105;76,5100;0,8088
73,5500;0,9945;76,8900;0,7890
73,4780;0,9932;76,6700;0,8093
74,0920;0,9689;76,9400;0,7871
74,3240;0,9587;76,9900;0,7752
48,4980;1,9623;50,0900;2,0640
50,9760;1,8682;56,4800;1,6508
52,2000;1,8045;57,0200;1,6253
52,8420;1,7721;56,9400;1,6833
54,3120;1,7377;61,0100;1,4350
53,9960;1,7348;59,3200;1,4713
54,4620;1,7094;57,8300;1,5550
55,3240;1,6827;62,2700;1,4007
55,7720;1,6764;61,9300;1,4249
55,6440;1,6686;59,9200;1,5200
56,0700;1,6547;64,0000;1,3233
56,3300;1,6491;59,7700;1,5443
56,4540;1,6330;64,0200;1,2808
56,8600;1,6241;59,3400;1,5521
57,4320;1,6000;60,3900;1,4530
57,2780;1,6081;61,1400;1,4853
57,8980;1,5830;63,1900;1,3028
58,2780;1,5686;62,3000;1,4477
57,9760;1,5676;64,4900;1,2912
58,4540;1,5511;64,0700;1,2918
59,2540;1,5310;64,0800;1,3343
58,7300;1,5336;64,2800;1,3019
59,4640;1,5111;61,2300;1,4790
59,5660;1,5099;61,9200;1,4525
59,4780;1,5044;63,5000;1,3281
59,9400;1,4955;65,4900;1,2519
60,5300;1,4773;65,0800;1,2644
61,1520;1,4532;66,4200;1,2884
61,0240;1,4389;67,5600;1,2035
61,1880;1,4395;66,7200;1,1878
61,7800;1,4229;64,6600;1,3242
62,3440;1,3954;64,9400;1,3530
62,5160;1,3934;68,8300;1,1341
62,5140;1,3971;68,3000;1,1681
62,8720;1,3787;66,9500;1,1877
63,6680;1,3481;67,4500;1,2282
64,3260;1,3253;67,3200;1,2133
64,9180;1,3019;69,4800;1,0788
64,7920;1,3038;67,5300;1,1944
65,4060;1,2705;69,1200;1,1512
65,6940;1,2697;70,3500;1,0824
66,0380;1,2539;70,4400;1,0910
66,4060;1,2408;71,3400;1,0476
67,5520;1,2101;71,7000;0,9942
68,2780;1,1778;69,8800;1,1521
68,0260;1,1832;73,4600;0,9510
69,2380;1,1400;73,2400;0,9509
69,7640;1,1266;72,2400;0,9601
69,5900;1,1262;71,7500;1,0599
70,5020;1,0927;73,2100;0,9524
70,9320;1,0761;72,8800;0,9754
71,3620;1,0625;74,0000;0,9200
72,2400;1,0307;75,2100;0,8760
72,8860;1,0110;74,3500;0,9522
73,2240;0,9864;75,4400;0,8578
74,3580;0,9570;76,0200;0,8302
74,8960;0,9375;75,6900;0,9087
75,2780;0,9257;75,8300;0,8862
75,6240;0,9034;76,3400;0,8364
76,1820;0,8898;76,5000;0,8477
77,1300;0,8660;76,6900;0,8153
77,5540;0,8410;76,7400;0,8362
78,0120;0,8285;77,7600;0,8179
78,4540;0,8057;77,3800;0,8112
79,3820;0,7823;77,8500;0,7854
79,8720;0,7598;78,3200;0,7696
80,5620;0,7521;78,4700;0,7497
81,0740;0,7293;78,7300;0,7231
81,2220;0,7157;79,0500;0,7218
81,7620;0,6952;79,0000;0,7387
82,0180;0,6839;79,0900;0,7228
82,5340;0,6761;79,1100;0,7247
82,7100;0,6676;79,4000;0,7255
82,7500;0,6592;79,6800;0,7301
82,5880;0,6680;79,6200;0,6986
82,9640;0,6578;79,5900;0,7066
83,5080;0,6426;79,6500;0,6995
83,3340;0,6414;79,5100;0,7458
83,3740;0,6414;79,8300;0,7188
83,3280;0,6461;79,5600;0,7390
