train_accuracy;train_loss;valid_accuracy;valid_loss
33,1550;2,8891;36,5200;2,6839
35,1130;2,7815;37,7800;2,6634
36,8400;2,6957;37,1900;2,6760
38,3550;2,6231;39,4100;2,6364
39,3890;2,5604;39,6400;2,5910
41,1100;2,4834;43,8400;2,4121
42,7520;2,4059;44,7800;2,2770
44,1660;2,3280;48,3200;2,0980
45,8100;2,2506;46,0800;2,2102
47,8030;2,1736;48,7100;2,1453
49,5010;2,0816;50,6400;2,0027
51,3960;1,9857;54,4800;1,8573
53,5930;1,8943;57,3500;1,7074
55,8410;1,8046;57,9000;1,6897
57,6810;1,7201;59,5500;1,6271
59,6300;1,6410;61,0300;1,5333
60,6740;1,5891;62,1300;1,5065
61,7620;1,5512;62,2000;1,4945
38,2290;2,6290;31,9900;3,3103
41,0500;2,4833;40,5300;2,5992
42,3690;2,4263;38,2100;2,6758
42,9350;2,3851;36,6700;2,8383
43,5880;2,3552;42,5400;2,4660
44,2340;2,3263;38,9600;2,6734
45,0550;2,2948;44,2400;2,3418
45,5580;2,2690;41,7400;2,5917
46,1760;2,2476;42,4800;2,3916
46,7580;2,2128;46,7000;2,2742
47,3430;2,1854;45,9800;2,2886
48,1340;2,1499;41,1700;2,6375
48,7330;2,1223;46,4200;2,3061
49,3610;2,0968;47,5400;2,2778
50,0400;2,0570;48,3900;2,1471
50,6460;2,0307;50,3500;2,0708
51,7550;1,9864;49,2100;2,2348
52,2860;1,9564;52,1000;2,0085
53,3810;1,9145;52,4800;1,9334
54,2100;1,8687;51,5200;2,0753
55,2020;1,8254;54,1400;1,9173
56,2010;1,7817;52,4000;2,0065
57,1930;1,7322;55,3800;1,8167
58,6460;1,6776;55,8500;1,8460
59,5830;1,6354;56,9800;1,8134
60,5470;1,5820;58,6100;1,6701
62,0590;1,5286;58,4800;1,7112
63,5530;1,4572;61,5300;1,5519
65,1610;1,3996;63,0900;1,5112
66,5810;1,3394;61,8000;1,5850
68,2050;1,2736;63,3400;1,5004
69,8350;1,2129;63,7400;1,4552
71,2800;1,1547;65,0300;1,4492
72,7130;1,0962;66,2500;1,4021
74,0140;1,0484;67,1300;1,3564
75,4260;0,9942;67,1000;1,3478
76,4820;0,9585;67,5300;1,3194
77,1100;0,9354;67,6400;1,3483
77,7390;0,9174;67,6600;1,3653
77,9210;0,9065;67,6400;1,3154
40,5530;2,5207;34,3400;3,0541
46,1830;2,2481;43,7000;2,4560
47,4910;2,1863;42,2800;2,5404
48,4010;2,1462;46,5100;2,2957
48,8770;2,1250;45,4400;2,3648
49,3840;2,1001;49,7300;2,1401
49,4690;2,0919;47,8600;2,1426
49,6950;2,0857;46,3100;2,3029
50,1920;2,0618;47,7400;2,2269
50,1490;2,0575;46,8800;2,2320
50,3430;2,0555;44,3700;2,3868
50,5080;2,0406;41,7100;2,5462
50,8850;2,0360;47,3500;2,2312
51,0900;2,0185;49,1900;2,1095
51,0370;2,0152;46,4500;2,3877
51,2820;2,0020;47,6200;2,2110
51,5810;1,9988;45,5300;2,4259
51,6800;1,9906;50,0200;2,0858
52,0630;1,9706;49,2200;2,1635
52,4340;1,9603;46,9800;2,3361
52,9710;1,9354;48,1000;2,2182
53,2870;1,9258;51,5100;2,0785
53,2960;1,9167;47,1700;2,2945
53,4090;1,9121;53,2200;1,9933
53,9480;1,8924;51,3000;2,0628
54,0550;1,8812;51,5300;2,0856
54,4380;1,8631;52,1000;1,9736
54,8190;1,8504;50,9700;2,0774
55,0450;1,8348;52,7200;2,0243
55,7370;1,8093;52,6800;1,9698
56,1790;1,7969;53,8700;1,9289
56,6720;1,7729;52,9600;2,0488
56,8730;1,7581;53,4300;2,0010
57,0700;1,7500;52,0300;2,0743
57,8350;1,7181;52,7800;2,0487
58,2120;1,6999;55,2000;1,8666
58,7730;1,6765;55,8800;1,8345
58,8200;1,6665;53,6900;1,9725
59,5520;1,6433;57,2300;1,8698
60,2360;1,6084;57,7400;1,7217
60,4610;1,5952;58,0700;1,8320
61,1930;1,5661;55,9300;1,8488
61,6900;1,5471;57,3700;1,7786
62,1220;1,5195;57,4500;1,8029
63,3130;1,4780;57,0300;1,8019
63,3850;1,4700;58,8200;1,7229
64,2950;1,4367;58,9500;1,7002
64,8690;1,4076;60,1800;1,6626
65,7560;1,3712;59,2900;1,7505
66,2370;1,3476;60,8100;1,6721
67,1130;1,3144;61,0800;1,6358
67,8990;1,2804;60,7100;1,6859
68,4600;1,2521;61,6100;1,6137
69,2560;1,2238;61,9500;1,6051
70,1790;1,1894;61,9900;1,5332
71,3040;1,1544;62,7000;1,5784
72,3240;1,1046;63,7200;1,5367
73,1370;1,0785;64,0600;1,5061
74,0960;1,0382;64,1100;1,5534
74,9530;1,0066;64,0900;1,5460
75,7770;0,9734;64,0000;1,5246
76,9140;0,9344;64,8700;1,4792
77,9040;0,8948;64,8400;1,4483
78,6390;0,8633;65,2100;1,4599
79,5930;0,8291;66,2700;1,4300
80,4860;0,7970;66,6100;1,4295
81,3920;0,7662;67,3200;1,3952
81,9610;0,7425;66,9200;1,3853
82,9560;0,7072;67,1300;1,4315
83,5070;0,6835;67,7800;1,3916
84,1980;0,6600;67,7900;1,3583
84,6940;0,6399;68,0300;1,3982
85,1170;0,6236;68,3500;1,3735
85,6490;0,6036;68,1900;1,3491
86,0550;0,5889;68,4000;1,3600
86,3100;0,5817;68,7000;1,3375
86,5350;0,5749;68,4800;1,3308
86,6530;0,5686;68,5500;1,3169
86,8000;0,5616;68,6400;1,3182
86,8760;0,5596;68,6900;1,3313
