train_accuracy;train_loss;valid_accuracy;valid_loss
35,0680;1,7140;43,3300;1,6585
52,0300;1,3074;29,3200;3,7851
59,4880;1,1212;47,2200;2,1794
64,8360;0,9839;59,3700;1,2702
69,3020;0,8637;57,5700;1,5956
73,3200;0,7584;64,2600;1,2921
76,3240;0,6753;71,5800;0,9659
78,8700;0,6013;74,6100;0,9273
81,2640;0,5402;79,1000;0,6672
82,7160;0,4992;78,8000;0,7255
73,3660;0,7546;68,5400;1,1292
77,0860;0,6582;64,5600;1,3064
79,5140;0,5909;69,6200;1,1186
81,0160;0,5465;74,4500;0,8634
82,7320;0,5013;72,9700;1,0326
83,8920;0,4637;79,1900;0,7508
84,9000;0,4340;60,2000;1,9870
85,9000;0,4083;81,9900;0,5961
86,7340;0,3850;81,0200;0,6176
87,7340;0,3516;84,1200;0,5579
88,8920;0,3188;84,5500;0,5769
90,1400;0,2865;86,8100;0,4607
90,8360;0,2654;86,2700;0,4900
91,8340;0,2389;86,7800;0,4757
92,9200;0,2085;85,6200;0,5439
93,5960;0,1839;88,3200;0,4328
94,4760;0,1629;89,8400;0,3721
94,9480;0,1478;89,7900;0,3679
95,4680;0,1352;90,1700;0,3438
95,5300;0,1308;90,0600;0,3618
84,8900;0,4339;71,9200;1,1818
86,4320;0,3936;75,3300;0,9514
87,3160;0,3693;80,8700;0,6464
87,7800;0,3553;77,3000;0,7826
88,3100;0,3379;78,5800;0,7865
88,7600;0,3270;84,2500;0,5157
89,4540;0,3073;81,5500;0,6658
89,4460;0,3050;82,1600;0,6103
89,7520;0,2990;81,0500;0,6590
90,2060;0,2807;81,6700;0,6902
90,2860;0,2817;85,4800;0,4770
90,6280;0,2717;78,7300;0,7826
90,8740;0,2606;87,9600;0,3953
91,4760;0,2453;87,7300;0,4127
91,6760;0,2371;85,7700;0,4823
92,1420;0,2246;85,1700;0,5210
92,4480;0,2180;85,3400;0,4911
92,5020;0,2149;86,1900;0,4851
93,2940;0,1920;87,4000;0,4272
93,7360;0,1822;89,6500;0,3517
94,3980;0,1647;86,7600;0,4736
94,6540;0,1565;84,1500;0,6208
95,0380;0,1439;90,9900;0,3303
95,1300;0,1408;90,3400;0,3303
95,9320;0,1204;90,4100;0,3330
96,3600;0,1069;91,7000;0,2958
97,0500;0,0888;92,3700;0,3134
97,3380;0,0783;92,0300;0,2901
97,7960;0,0661;92,2000;0,2991
97,9640;0,0607;91,8500;0,3187
98,3420;0,0520;92,4900;0,3085
98,6380;0,0419;93,2300;0,2577
