train_accuracy;train_loss;valid_accuracy;valid_loss
10,6040;3,3640;11,2000;2,2824
19,8260;2,0916;20,2300;2,0955
26,2680;1,8698;27,6000;1,8797
36,5120;1,6435;42,5600;1,5376
45,2280;1,4635;51,2700;1,3466
51,9000;1,3050;54,6900;1,2283
57,6400;1,1662;53,2600;1,2742
61,9520;1,0552;64,0800;0,9793
65,0540;0,9674;65,6700;0,9485
67,2000;0,9150;69,0200;0,8809
58,6260;1,1535;57,0400;1,2025
63,1540;1,0282;65,0200;0,9621
67,3260;0,9205;63,4800;1,0549
69,9720;0,8478;59,2000;1,3142
72,2960;0,7806;68,7300;0,9167
74,3720;0,7279;70,3100;0,8930
76,4240;0,6734;75,6100;0,7287
78,0280;0,6319;73,8600;0,7479
79,6560;0,5761;78,1100;0,6322
81,0740;0,5359;80,0400;0,5800
82,8480;0,4881;81,0500;0,5409
84,3960;0,4461;80,4800;0,5775
85,5980;0,4166;83,7300;0,4825
87,1500;0,3741;85,2300;0,4511
88,1560;0,3386;86,2700;0,4064
89,4400;0,3078;87,4700;0,3673
90,3620;0,2822;88,0400;0,3523
91,2400;0,2543;88,5700;0,3387
91,7600;0,2415;88,9600;0,3249
92,0320;0,2339;89,1600;0,3206
80,2740;0,5636;69,5200;1,0515
82,3660;0,5044;80,4500;0,6025
83,8320;0,4669;78,7000;0,6383
85,1500;0,4297;80,8000;0,5867
85,5540;0,4167;85,3500;0,4453
86,4280;0,3910;83,9000;0,4986
86,8080;0,3793;82,6700;0,5166
87,6640;0,3574;83,7200;0,5424
87,6320;0,3535;84,3900;0,4844
88,4040;0,3349;84,8000;0,4559
88,8240;0,3223;81,6900;0,6427
89,2820;0,3102;84,3000;0,4859
89,7560;0,2986;85,8800;0,4171
89,8800;0,2936;84,1100;0,4779
90,8820;0,2660;84,8100;0,4575
90,9180;0,2618;84,7400;0,4635
91,2520;0,2522;86,5700;0,3948
91,9640;0,2329;88,3900;0,3393
92,4280;0,2200;85,2800;0,4434
