train_accuracy;train_loss;valid_accuracy;valid_loss
39,3125;1,6337;48,8900;1,5031
56,6700;1,2109;56,1400;1,4263
63,5350;1,0265;64,5000;1,1083
68,0525;0,9031;68,1900;1,0401
71,1975;0,8159;74,0400;0,8650
73,4000;0,7636;69,6300;1,0084
75,0450;0,7188;77,2300;0,7088
76,5075;0,6814;78,8900;0,6848
77,5775;0,6458;78,7500;0,6849
78,6600;0,6177;82,2300;0,5670
79,5025;0,5940;73,0700;0,9854
80,5200;0,5677;77,8800;0,7196
81,1600;0,5506;79,5500;0,6736
81,8675;0,5272;78,4100;0,7758
82,2050;0,5166;82,8600;0,5548
83,0725;0,4928;79,8700;0,6865
83,4325;0,4820;82,6400;0,6214
83,9350;0,4702;82,8200;0,6146
84,1975;0,4641;81,3200;0,6491
84,6375;0,4455;81,1700;0,6549
85,0750;0,4377;80,8000;0,7158
85,2975;0,4276;81,6500;0,6573
85,3900;0,4249;79,9500;0,7639
85,9550;0,4111;84,1100;0,6072
85,8800;0,4087;84,4000;0,5462
86,2300;0,3976;84,8100;0,5400
86,5600;0,3949;84,4400;0,5523
86,7975;0,3850;86,7500;0,4339
86,7625;0,3816;84,2100;0,5347
86,9600;0,3752;87,1300;0,4305
86,9800;0,3778;84,6900;0,5336
87,2375;0,3685;85,4700;0,4754
87,4825;0,3637;87,6500;0,4064
87,4325;0,3631;84,7400;0,4849
87,5250;0,3602;87,9200;0,3915
87,9600;0,3526;88,1200;0,3918
87,9500;0,3498;85,0700;0,4906
87,9550;0,3514;88,2700;0,3722
88,2275;0,3449;85,5200;0,4599
88,6100;0,3334;88,7500;0,3600
88,4975;0,3372;85,9900;0,4507
88,6050;0,3335;88,8400;0,3625
88,6175;0,3279;86,0900;0,4682
88,8350;0,3271;88,5800;0,3520
89,0500;0,3192;86,9600;0,3984
88,9050;0,3219;87,4500;0,3854
89,0950;0,3176;88,1400;0,3815
89,0475;0,3185;88,2500;0,3947
89,2325;0,3173;88,0900;0,3809
88,9975;0,3159;83,8900;0,5431
89,1200;0,3139;88,6100;0,3581
89,4375;0,3128;90,2300;0,3217
89,6325;0,3021;88,6800;0,3377
89,6250;0,3042;87,4800;0,3928
89,8075;0,2975;88,1600;0,3728
89,7150;0,3024;88,9400;0,3376
89,5075;0,3030;89,2800;0,3407
89,8175;0,2945;88,9200;0,3439
89,7300;0,2975;89,2300;0,3425
90,1825;0,2911;88,6200;0,3558
90,2100;0,2850;87,8700;0,4062
90,0825;0,2902;82,8800;0,5949
90,1575;0,2885;89,3500;0,3316
90,1825;0,2876;86,4700;0,4486
90,0100;0,2889;89,6200;0,3430
90,2425;0,2859;89,1000;0,3587
90,5775;0,2772;89,0900;0,3464
90,3900;0,2811;89,4300;0,3315
90,6425;0,2745;89,3000;0,3577
90,3925;0,2781;89,7900;0,3254
90,7375;0,2725;88,3000;0,3996
90,4800;0,2739;89,4900;0,3411
90,7975;0,2696;89,0800;0,3556
90,5800;0,2737;87,1900;0,4268
90,7800;0,2671;90,2000;0,3138
90,9200;0,2617;86,0900;0,4505
90,9150;0,2671;90,5500;0,3039
90,8275;0,2665;86,3300;0,4600
91,0950;0,2594;88,7900;0,3531
91,1850;0,2596;89,2800;0,3420
91,2450;0,2537;88,9700;0,3623
91,1950;0,2539;88,0000;0,3950
91,3925;0,2529;89,8200;0,3419
91,1425;0,2549;88,4500;0,3682
91,1725;0,2563;89,2500;0,3519
95,9800;0,1227;93,5700;0,2144
97,2600;0,0868;93,5600;0,2207
97,6200;0,0746;93,9800;0,2216
97,8700;0,0664;93,7500;0,2257
98,0125;0,0632;93,6900;0,2391
98,2300;0,0570;93,5900;0,2404
98,2700;0,0556;93,5500;0,2381
98,5200;0,0498;93,5600;0,2366
98,4725;0,0491;93,4700;0,2508
98,5575;0,0472;93,4400;0,2638
98,9800;0,0354;93,9500;0,2358
99,1700;0,0293;94,1400;0,2334
99,2700;0,0266;94,1700;0,2330
99,2950;0,0254;94,1100;0,2338
99,3000;0,0253;94,1600;0,2393
