train_accuracy;train_loss;valid_accuracy;valid_loss
7,0060;4,0733;6,3800;4,5034
14,2820;3,5840;7,5400;4,4294
20,0020;3,2563;15,6600;4,1980
25,5740;2,9326;18,4700;3,6737
30,6500;2,6752;14,0100;4,8231
35,5300;2,4541;31,1600;2,9202
39,6020;2,2662;25,5500;3,6663
43,4820;2,0946;35,5900;2,8408
46,9860;1,9571;31,6200;3,5311
49,2180;1,8666;36,0800;3,0245
37,2820;2,3709;21,0400;4,2559
41,9340;2,1549;19,5600;5,3838
45,1060;2,0133;25,8300;4,0689
48,2380;1,8890;40,7400;2,5097
50,4600;1,7821;37,8700;3,0996
52,4360;1,6999;36,1000;3,4413
54,6100;1,6095;44,9800;2,5832
57,0020;1,5239;40,6100;3,0439
58,9300;1,4415;41,8200;2,9352
60,9460;1,3668;51,3300;2,0797
63,0640;1,2781;55,2400;1,8790
65,0340;1,2140;59,6100;1,6089
67,1620;1,1277;57,5000;1,8470
69,1000;1,0592;61,0300;1,6797
71,1820;0,9745;61,2200;1,6452
73,2040;0,9087;63,9800;1,5177
74,7620;0,8537;63,1900;1,6840
76,4780;0,7946;64,9900;1,5036
77,4920;0,7568;66,6800;1,4124
78,4300;0,7324;66,2100;1,5033
56,6700;1,5284;47,0900;2,2083
59,8140;1,4209;45,8300;2,6737
60,8740;1,3674;48,3800;2,2405
62,6540;1,3082;55,0300;1,7487
63,3700;1,2725;54,1700;2,0032
64,3420;1,2362;47,3300;2,2716
65,0400;1,2085;55,7900;1,8365
65,5920;1,1912;49,6300;2,3238
66,2940;1,1610;56,9000;1,7733
66,7160;1,1433;55,9500;1,7874
68,3240;1,0855;55,3500;2,0200
68,7000;1,0699;53,8600;1,9985
69,5720;1,0461;50,2800;2,5094
70,4120;1,0122;57,8400;1,7029
71,0620;0,9728;57,6100;1,7390
72,1780;0,9424;59,2900;1,7415
72,9240;0,9199;63,5600;1,5263
74,1080;0,8856;59,2300;1,7714
75,1160;0,8356;64,5700;1,4892
76,0840;0,7999;61,6600;1,6935
76,8140;0,7777;63,5200;1,5165
77,9360;0,7327;67,8100;1,3067
79,2000;0,6942;65,7000;1,4921
80,2700;0,6583;68,8200;1,2806
81,3800;0,6183;69,1100;1,3065
82,4320;0,5789;69,6300;1,1915
83,9620;0,5377;71,0600;1,1853
84,9840;0,5018;71,0500;1,2378
86,3480;0,4538;70,8900;1,2517
87,5080;0,4205;71,5900;1,2081
88,5520;0,3849;72,7400;1,1886
89,9300;0,3475;73,2200;1,1497
90,5600;0,3229;73,5300;1,1633
91,4280;0,2963;74,5400;1,1147
92,3440;0,2743;74,7300;1,0900
92,7500;0,2590;74,7700;1,1493
93,2580;0,2454;75,1800;1,0890
93,3680;0,2369;75,4000;1,1041
93,7220;0,2305;75,3600;1,1141
93,6200;0,2326;75,0300;1,0746
62,6780;1,2995;48,9700;2,2377
66,6940;1,1454;54,3200;1,9516
67,9780;1,0948;54,2300;2,1645
69,1320;1,0461;55,4100;1,9831
70,0840;1,0253;53,3500;1,9733
70,2480;1,0071;52,8400;2,1763
