train_accuracy;train_loss;valid_accuracy;valid_loss
6,7380;4,0912;8,2000;4,2021
13,6660;3,6141;16,2900;3,5167
19,9160;3,2729;18,3700;3,5902
25,7440;2,9408;16,9600;4,1123
31,0000;2,6660;16,6300;4,9072
36,0380;2,4243;20,1000;4,8452
40,5840;2,2161;29,3200;3,7207
44,8020;2,0403;29,9600;3,8568
48,3000;1,9007;35,3300;3,2363
50,1160;1,8168;35,6500;3,4654
38,2660;2,3190;22,0000;3,9790
43,4880;2,0909;27,9500;3,6434
46,3500;1,9621;35,5600;2,9867
49,7200;1,8259;33,5000;3,4152
51,8560;1,7272;33,3900;3,4355
54,2040;1,6373;44,1800;2,6844
55,9360;1,5587;41,2900;2,8088
57,9880;1,4779;47,9700;2,3910
59,9900;1,3972;54,2000;2,0012
61,8160;1,3286;53,5400;2,0325
63,7240;1,2480;56,1300;2,0222
65,9420;1,1768;58,8400;1,7263
68,0460;1,1051;58,6000;1,8319
69,9460;1,0284;58,7500;1,8421
71,8420;0,9523;62,9800;1,7116
73,9800;0,8833;63,9300;1,5548
75,6900;0,8254;65,7900;1,5585
76,9080;0,7742;66,7500;1,4300
78,3420;0,7356;65,7700;1,5442
78,8300;0,7178;66,1300;1,5224
58,0940;1,4833;35,4500;3,6443
60,2180;1,3996;46,6300;2,4628
61,3520;1,3401;46,5800;2,4667
62,3280;1,3089;54,8300;1,8392
63,5880;1,2730;53,6200;2,0411
64,5600;1,2303;55,5300;1,7883
65,0700;1,2146;53,2100;2,1530
65,9500;1,1701;59,7800;1,5873
66,6660;1,1518;56,9200;1,7394
67,4800;1,1131;55,7100;1,9142
67,9680;1,0978;54,8800;1,8451
68,8280;1,0646;58,9100;1,6193
69,9100;1,0282;60,2300;1,6852
70,6220;0,9984;62,2300;1,4967
71,5560;0,9726;62,0800;1,5584
72,2700;0,9376;63,9900;1,4042
73,3380;0,8939;63,1100;1,5024
74,1260;0,8695;63,4300;1,5206
74,8800;0,8445;65,5100;1,4062
76,0980;0,8027;63,0200;1,5829
76,9800;0,7736;64,5000;1,4350
77,8080;0,7372;66,2600;1,4312
79,2820;0,6952;67,2400;1,3769
80,0120;0,6610;68,4900;1,3291
81,2960;0,6197;68,2600;1,3126
82,8240;0,5734;67,6900;1,3914
83,7780;0,5405;68,4900;1,3314
84,7500;0,5038;70,9100;1,1841
86,4680;0,4477;71,1800;1,2632
87,2860;0,4240;72,3200;1,1575
88,6960;0,3814;72,5300;1,2131
89,7800;0,3476;73,9300;1,1214
90,5320;0,3235;73,8500;1,1792
91,4260;0,2956;74,6100;1,1458
92,1500;0,2746;74,4100;1,1159
92,8020;0,2589;74,3900;1,1673
93,1480;0,2458;74,7300;1,1157
93,2420;0,2420;75,1700;1,1175
93,5220;0,2341;75,0300;1,1430
93,6520;0,2321;75,0500;1,1283
63,4040;1,2682;47,1100;2,4401
66,0640;1,1680;42,7600;3,0229
68,3100;1,0892;57,5300;1,8528
69,2300;1,0518;59,6600;1,6344
69,8840;1,0337;59,8200;1,6988
70,6080;1,0086;61,4500;1,5016
71,0460;0,9855;60,6700;1,6049
70,8600;0,9906;57,0500;1,8018
71,7160;0,9615;63,2600;1,5132
72,0320;0,9546;64,7400;1,3629
73,1600;0,9139;49,0400;2,6005
72,4800;0,9302;60,0700;1,6686
73,2120;0,9029;61,3900;1,6455
73,3520;0,9050;60,8700;1,5845
73,3840;0,9013;60,8500;1,6189
73,8180;0,8846;59,2100;1,6709
73,5960;0,8907;57,7600;1,8929
74,5740;0,8601;62,6800;1,6146
74,1900;0,8741;56,8400;1,9759
74,9660;0,8421;58,0100;1,9894
75,3640;0,8287;60,1000;1,7041
75,5700;0,8256;60,1800;1,8097
75,9120;0,8152;60,7800;1,7003
