train_accuracy;train_loss;valid_accuracy;valid_loss
17,2800;3,4159;21,8400;2,0947
23,9640;2,0182;28,4500;1,8799
31,1640;1,7892;34,4000;1,7900
37,2960;1,6427;37,8100;1,6807
43,5640;1,4966;47,0100;1,4544
50,3360;1,3454;47,6900;1,5030
56,2540;1,1975;54,7500;1,2757
61,2880;1,0728;60,2300;1,1332
65,4000;0,9692;63,6800;1,0385
67,6640;0,9073;65,6300;0,9714
57,8920;1,1637;58,7200;1,2466
64,9400;0,9802;63,0300;1,1007
68,6180;0,8857;59,7600;1,3207
71,6000;0,8049;67,7300;0,9933
74,1460;0,7369;70,6400;0,8687
76,4520;0,6747;75,3900;0,7161
78,8180;0,6060;74,6200;0,7588
80,6860;0,5550;76,3200;0,6922
82,5480;0,5071;77,6700;0,6910
83,9100;0,4634;82,6800;0,5193
85,5180;0,4196;81,2200;0,5595
86,8020;0,3790;83,2100;0,5274
88,2240;0,3418;85,1800;0,4473
89,5040;0,3026;85,8600;0,4431
90,6260;0,2729;86,8600;0,3802
91,6260;0,2413;88,2800;0,3541
92,7700;0,2111;88,5900;0,3463
93,6280;0,1872;89,1600;0,3275
94,2100;0,1714;89,4500;0,3256
94,4520;0,1654;89,6500;0,3327
81,7820;0,5220;77,6500;0,6893
84,5800;0,4488;75,7700;0,7539
85,6220;0,4140;79,1100;0,6292
86,4400;0,3916;82,2200;0,5593
87,7500;0,3592;79,7500;0,6273
87,7440;0,3529;78,2400;0,6615
88,6440;0,3275;84,8000;0,4750
89,1120;0,3151;82,4200;0,5350
89,6760;0,3000;84,5900;0,4423
89,9620;0,2873;83,5600;0,4952
90,4500;0,2714;84,5500;0,4662
91,0040;0,2590;83,4700;0,4917
91,5040;0,2472;84,9900;0,4611
91,9580;0,2353;82,7800;0,5667
92,2240;0,2262;85,8500;0,4560
92,4780;0,2144;82,3400;0,5672
93,1540;0,1981;87,8600;0,3815
93,6220;0,1857;85,6700;0,4648
93,8500;0,1751;87,4400;0,4037
94,4540;0,1620;88,6500;0,3322
94,9760;0,1479;87,8000;0,3941
95,6480;0,1277;87,8400;0,4054
96,3160;0,1083;89,9600;0,3282
96,5120;0,1016;90,7100;0,2952
97,0780;0,0881;89,8900;0,4196
97,6960;0,0716;91,1000;0,2848
98,1820;0,0578;90,0000;0,3660
98,5740;0,0473;90,2900;0,3457
98,9800;0,0365;92,4300;0,2618
99,3180;0,0281;92,3100;0,2637
99,4480;0,0235;92,6300;0,2490
99,6200;0,0182;92,7700;0,2474
99,7720;0,0137;93,1000;0,2288
99,8180;0,0121;93,0600;0,2413
99,8640;0,0107;93,2600;0,2286
99,8620;0,0106;93,2600;0,2395
99,8740;0,0096;93,2800;0,2290
99,9060;0,0089;93,2200;0,2308
99,9440;0,0086;93,3100;0,2273
99,9000;0,0085;93,3000;0,2487
86,3100;0,3941;68,7800;1,2390
88,8780;0,3230;80,9700;0,6242
90,4300;0,2774;83,7500;0,4940
90,8240;0,2640;78,2400;0,7041
91,5500;0,2434;85,4900;0,4342
91,4100;0,2462;83,1000;0,5612
91,7580;0,2338;86,6100;0,4201
92,5820;0,2170;82,4700;0,5403
92,0920;0,2246;85,8600;0,4301
92,7580;0,2100;81,6900;0,6472
92,5240;0,2177;85,8500;0,4393
93,0560;0,2013;85,1700;0,4843
93,0280;0,2034;80,2600;0,6641
93,1440;0,1941;86,3300;0,4450
93,6000;0,1878;84,3500;0,5098
93,1980;0,1987;83,3000;0,5911
93,4320;0,1883;87,9100;0,3988
93,6500;0,1810;87,1900;0,4016
94,1500;0,1678;85,4400;0,4882
94,1340;0,1703;85,7000;0,4844
