train_accuracy;train_loss;valid_accuracy;valid_loss
10,4400;3,8547;12,4100;4,0869
21,9060;3,1594;18,2200;3,6922
31,5940;2,6418;28,9100;2,8188
40,7060;2,2156;38,0000;2,3703
47,1040;1,9297;44,8400;2,0628
52,7540;1,6978;45,0800;2,0688
57,8540;1,4881;51,3900;1,7658
62,5200;1,3100;55,8800;1,6165
66,3420;1,1656;57,0600;1,5685
69,2900;1,0718;60,1400;1,4257
50,9560;1,7585;44,4200;2,1108
56,1120;1,5539;42,6200;2,2262
59,2440;1,4198;49,0900;1,9278
61,6260;1,3422;51,9700;1,7788
63,9140;1,2465;54,0700;1,7065
66,1860;1,1550;53,2000;1,7650
68,1780;1,0797;57,0900;1,6293
70,3320;1,0085;57,6200;1,5787
72,3920;0,9292;57,7900;1,6208
74,3700;0,8541;58,5500;1,5697
76,8320;0,7715;60,5100;1,4885
79,4620;0,6807;63,5100;1,4027
81,7680;0,6033;63,6000;1,3638
84,4860;0,5167;66,3900;1,2480
87,0820;0,4339;68,1400;1,2095
89,5940;0,3545;69,2600;1,1698
91,9740;0,2879;68,8200;1,1846
93,4460;0,2433;69,9300;1,1832
94,4560;0,2176;70,2800;1,1688
94,9960;0,2020;70,3600;1,1638
65,2520;1,1874;50,2300;1,9857
69,2640;1,0319;50,4900;1,9452
71,1540;0,9691;55,1600;1,7373
72,5980;0,9144;56,3000;1,6894
72,9960;0,8881;53,0500;1,9413
74,7520;0,8377;56,0300;1,6821
75,5040;0,8133;56,5900;1,6883
76,1500;0,7864;56,5100;1,6981
76,8340;0,7647;54,4700;1,8144
77,3340;0,7442;59,9100;1,4925
78,7000;0,6948;58,9600;1,6473
79,3660;0,6741;57,3700;1,7794
80,7000;0,6342;59,5700;1,6447
81,1660;0,6161;59,0900;1,6957
82,0120;0,5817;58,5600;1,8097
82,8540;0,5539;62,4200;1,5252
83,9700;0,5173;62,8000;1,5191
84,5640;0,4954;61,0800;1,6510
85,8500;0,4584;63,0400;1,5062
87,1720;0,4126;63,8200;1,4588
88,3560;0,3746;65,1300;1,4588
89,6860;0,3310;65,0200;1,4477
91,3340;0,2791;65,9100;1,4677
