train_accuracy;train_loss;valid_accuracy;valid_loss
69,4370;1,2057;61,6400;1,5562
70,2470;1,1638;63,5700;1,4518
71,0630;1,1320;63,6400;1,4645
71,9650;1,0995;64,5000;1,4583
73,0070;1,0636;64,2100;1,4736
73,6930;1,0276;64,7300;1,4451
74,6230;1,0029;65,1500;1,3973
75,7890;0,9513;65,6400;1,4296
76,1720;0,9433;65,6500;1,4136
77,1790;0,9053;65,8300;1,3774
78,0180;0,8765;66,5300;1,3809
78,5930;0,8506;66,1800;1,3970
79,0270;0,8371;66,9100;1,3437
79,4230;0,8194;66,8100;1,3643
79,8670;0,8048;66,6800;1,3895
80,2080;0,7951;66,7800;1,3679
80,3850;0,7855;66,9200;1,3751
80,3210;0,7822;66,8300;1,3296
80,6470;0,7743;66,9600;1,3640
